"order_id";"customer_id";"order_date";"status";"total_amount";"discount_pct"
48228;4607;"2023-10-07 13:00:00";"shipped";379.91;0.0
48229;3604;"2023-12-15 17:00:00";"processing";3022.06;10.0
48230;2194;"2023-10-20 15:00:00";"processing";681.76;5.0
48231;1075;"2023-06-11 07:00:00";"delivered";972.54;0.0
48232;2159;"2023-08-31 23:00:00";"delivered";1037.28;0.0
48233;73;"2023-07-08 07:00:00";"cancelled";374.56;0.0
48234;4683;"2023-11-28 22:00:00";"cancelled";381.08;0.0
48235;4307;"2023-07-11 02:00:00";"shipped";26.03;0.0
48236;2842;"2023-11-26 17:00:00";"processing";121.77;0.0
48237;46;"2023-02-03 02:00:00";"delivered";1615.03;10.0
48238;953;"2023-01-08 07:00:00";"delivered";516.61;15.0
48239;597;"2023-09-17 17:00:00";"shipped";1627.12;0.0
48240;4598;"2023-09-13 11:00:00";"shipped";208.91;10.0
48241;4475;"2023-06-21 21:00:00";"shipped";896.78;5.0
48242;617;"2023-08-21 09:00:00";"pending";1551.25;0.0
48243;4766;"2023-10-15 23:00:00";"processing";760.36;0.0
48244;4141;"2023-05-09 16:00:00";"delivered";120.19;20.0
48245;3570;"2023-04-29 08:00:00";"pending";1630.3;0.0
48246;3791;"2023-02-23 15:00:00";"processing";719.35;0.0
48247;467;"2023-03-24 08:00:00";"shipped";614.97;5.0
48248;1907;"2023-04-09 07:00:00";"shipped";527.33;5.0
48249;4978;"2023-12-01 04:00:00";"shipped";1856.1;0.0
48250;274;"2023-11-04 07:00:00";"delivered";162.36;0.0
48251;3092;"2023-01-06 07:00:00";"processing";282.32;0.0
48252;2450;"2023-11-20 06:00:00";"pending";304.45;10.0
48253;1917;"2023-12-22 02:00:00";"shipped";1890.95;5.0
48254;4810;"2023-11-20 13:00:00";"pending";522.4;5.0
48255;3983;"2023-08-24 03:00:00";"shipped";56.46;0.0
48256;3125;"2023-12-21 00:00:00";"delivered";1335.16;5.0
48257;72;"2023-07-02 17:00:00";"shipped";255.76;0.0
48258;3865;"2023-10-10 06:00:00";"cancelled";1998.04;5.0
48259;4893;"2023-04-06 05:00:00";"delivered";813.3;0.0
48260;2859;"2023-12-19 00:00:00";"shipped";304.96;5.0
48261;3479;"2023-04-20 11:00:00";"processing";857.05;0.0
48262;4507;"2023-11-04 14:00:00";"delivered";1135.16;0.0
48263;2162;"2023-04-05 22:00:00";"processing";769.38;5.0
48264;874;"2023-05-05 21:00:00";"pending";195.22;5.0
48265;2716;"2023-03-15 02:00:00";"delivered";931.19;0.0
48266;2790;"2023-12-29 18:00:00";"delivered";2146.07;0.0
48267;3430;"2023-04-28 03:00:00";"delivered";148.67;5.0
48268;3122;"2023-01-24 16:00:00";"shipped";585.33;0.0
48269;1631;"2023-02-20 12:00:00";"processing";1442.6;0.0
48270;4978;"2023-03-04 14:00:00";"delivered";749.05;10.0
48271;4922;"2023-01-04 06:00:00";"shipped";595.71;0.0
48272;3421;"2023-10-17 18:00:00";"delivered";964.94;0.0
48273;3114;"2023-12-18 00:00:00";"processing";763.13;0.0
48274;414;"2023-01-25 06:00:00";"processing";93.71;10.0
48275;4882;"2023-12-05 05:00:00";"delivered";1750.87;5.0
48276;3615;"2023-05-08 15:00:00";"shipped";1391.7;0.0
48277;115;"2023-06-08 04:00:00";"shipped";231.24;0.0
48278;3996;"2023-05-10 23:00:00";"pending";26.35;5.0
48279;2333;"2023-11-24 21:00:00";"shipped";390.75;15.0
48280;4957;"2023-01-13 13:00:00";"shipped";516.85;0.0
48281;231;"2023-06-17 12:00:00";"cancelled";939.12;20.0
48282;1615;"2023-04-27 16:00:00";"processing";716.78;0.0
48283;3112;"2023-08-26 04:00:00";"delivered";1382.87;0.0
48284;4307;"2023-01-05 08:00:00";"pending";1729.43;0.0
48285;4193;"2023-02-13 04:00:00";"shipped";1042.27;0.0
48286;4932;"2023-10-18 08:00:00";"processing";44.72;5.0
48287;4233;"2023-08-06 09:00:00";"delivered";521.91;10.0
48288;3062;"2023-01-12 07:00:00";"delivered";2562.06;0.0
48289;2026;"2023-06-03 12:00:00";"shipped";583.0;0.0
48290;2529;"2023-02-16 07:00:00";"delivered";639.43;0.0
48291;3918;"2023-04-25 00:00:00";"cancelled";601.09;0.0
48292;4840;"2023-12-20 22:00:00";"processing";100.84;0.0
48293;2731;"2023-04-30 10:00:00";"delivered";1167.25;0.0
48294;4861;"2023-12-23 05:00:00";"shipped";1502.33;10.0
48295;571;"2023-09-06 04:00:00";"shipped";421.34;0.0
48296;1957;"2023-03-06 15:00:00";"delivered";207.36;0.0
48297;1854;"2023-05-14 16:00:00";"delivered";1468.16;5.0
48298;87;"2023-08-01 08:00:00";"processing";553.37;0.0
48299;1148;"2023-12-15 10:00:00";"delivered";628.72;20.0
48300;663;"2023-05-11 08:00:00";"processing";2452.53;0.0
48301;2578;"2023-12-16 23:00:00";"delivered";2622.34;0.0
48302;3598;"2023-03-14 01:00:00";"cancelled";1455.52;5.0
48303;996;"2023-04-29 08:00:00";"cancelled";421.96;0.0
48304;1596;"2023-05-13 03:00:00";"shipped";908.55;5.0
48305;4078;"2023-07-14 12:00:00";"shipped";724.56;5.0
48306;1569;"2023-12-22 20:00:00";"pending";1398.06;0.0
48307;10;"2023-05-15 12:00:00";"shipped";1165.42;0.0
48308;1305;"2023-10-23 12:00:00";"delivered";702.81;0.0
48309;4827;"2023-04-30 21:00:00";"delivered";121.18;10.0
48310;4254;"2023-02-24 07:00:00";"processing";63.53;0.0
48311;330;"2023-12-19 22:00:00";"processing";1084.85;15.0
48312;495;"2023-02-09 13:00:00";"processing";757.83;15.0
48313;3084;"2023-12-25 11:00:00";"shipped";970.51;20.0
48314;4562;"2023-05-22 11:00:00";"shipped";1369.55;0.0
48315;511;"2023-08-27 01:00:00";"cancelled";119.47;0.0
48316;1112;"2023-04-29 06:00:00";"processing";371.79;5.0
48317;3343;"2023-12-16 02:00:00";"pending";285.52;0.0
48318;4294;"2023-07-15 16:00:00";"shipped";995.31;5.0
48319;4700;"2023-07-21 23:00:00";"processing";600.68;0.0
48320;417;"2023-04-05 23:00:00";"shipped";53.21;0.0
48321;120;"2023-06-03 04:00:00";"shipped";2280.38;0.0
48322;1545;"2023-05-10 03:00:00";"delivered";354.33;5.0
48323;3960;"2023-07-03 08:00:00";"delivered";2165.67;10.0
48324;4569;"2023-10-26 15:00:00";"processing";761.75;15.0
48325;1192;"2023-09-11 22:00:00";"delivered";108.87;5.0
48326;1656;"2023-01-25 04:00:00";"processing";463.04;0.0
48327;148;"2023-05-01 16:00:00";"cancelled";204.75;0.0
48328;799;"2023-01-18 00:00:00";"delivered";793.92;5.0
48329;3725;"2023-01-14 05:00:00";"delivered";430.61;0.0
48330;2527;"2023-11-12 15:00:00";"shipped";2239.18;0.0
48331;4123;"2023-09-16 22:00:00";"processing";630.97;10.0
48332;356;"2023-06-27 12:00:00";"cancelled";592.44;0.0
48333;4801;"2023-08-25 22:00:00";"shipped";575.53;15.0
48334;3311;"2023-12-15 05:00:00";"shipped";1570.15;0.0
48335;747;"2023-08-03 16:00:00";"pending";593.48;5.0
48336;358;"2023-06-25 09:00:00";"processing";688.85;5.0
48337;1207;"2023-05-03 22:00:00";"processing";647.97;10.0
48338;4533;"2023-06-02 13:00:00";"delivered";1116.86;20.0
48339;1384;"2023-02-27 21:00:00";"delivered";1406.24;0.0
48340;1152;"2023-03-02 21:00:00";"pending";1256.41;15.0
48341;3667;"2023-02-10 23:00:00";"processing";539.47;0.0
48342;273;"2023-09-24 20:00:00";"delivered";2044.64;0.0
48343;3877;"2023-11-17 16:00:00";"delivered";67.0;0.0
48344;1502;"2023-09-28 23:00:00";"delivered";383.27;0.0
48345;3631;"2023-07-09 03:00:00";"shipped";97.65;0.0
48346;4627;"2023-12-08 05:00:00";"processing";436.03;0.0
48347;3404;"2023-12-23 12:00:00";"processing";959.73;0.0
48348;2037;"2023-05-29 07:00:00";"processing";224.12;5.0
48349;519;"2023-07-01 03:00:00";"delivered";848.31;0.0
48350;4479;"2023-07-15 06:00:00";"delivered";999.33;5.0
48351;4560;"2023-04-30 04:00:00";"shipped";181.16;5.0
48352;4805;"2023-05-18 00:00:00";"processing";697.01;0.0
48353;4563;"2023-09-20 05:00:00";"processing";93.8;20.0
48354;2700;"2023-03-14 03:00:00";"shipped";952.62;0.0
48355;2426;"2023-05-18 23:00:00";"shipped";1530.83;5.0
48356;2489;"2023-07-20 21:00:00";"delivered";86.06;0.0
48357;3934;"2023-05-24 00:00:00";"shipped";500.65;0.0
48358;3223;"2023-12-15 14:00:00";"delivered";901.27;0.0
48359;2764;"2023-07-17 19:00:00";"shipped";908.33;5.0
48360;4986;"2023-01-29 23:00:00";"delivered";471.28;10.0
48361;2101;"2023-04-25 18:00:00";"pending";1156.0;0.0
48362;562;"2023-04-25 21:00:00";"processing";202.78;0.0
48363;4167;"2023-03-30 15:00:00";"processing";593.0;5.0
48364;4530;"2023-06-08 09:00:00";"pending";246.51;0.0
48365;3515;"2023-03-27 00:00:00";"processing";732.62;0.0
48366;4114;"2023-05-05 02:00:00";"delivered";807.27;0.0
48367;182;"2023-01-05 22:00:00";"processing";531.11;0.0
48368;1750;"2023-07-01 00:00:00";"cancelled";107.43;0.0
48369;1442;"2023-05-29 00:00:00";"cancelled";185.63;5.0
48370;389;"2023-06-28 11:00:00";"delivered";1435.98;0.0
48371;992;"2023-08-01 01:00:00";"processing";242.46;0.0
48372;3340;"2023-08-20 05:00:00";"pending";242.92;0.0
48373;1173;"2023-02-26 08:00:00";"shipped";3041.12;5.0
48374;3969;"2023-07-03 09:00:00";"delivered";646.96;0.0
48375;776;"2023-10-16 19:00:00";"delivered";207.22;0.0
48376;2353;"2023-11-05 23:00:00";"processing";520.94;0.0
48377;883;"2023-08-20 00:00:00";"processing";1165.24;0.0
48378;80;"2023-06-15 04:00:00";"pending";922.83;0.0
48379;2435;"2023-09-18 10:00:00";"processing";499.6;0.0
48380;4189;"2023-10-29 04:00:00";"pending";811.37;0.0
48381;2529;"2023-05-08 04:00:00";"shipped";456.39;10.0
48382;2353;"2023-12-16 00:00:00";"delivered";1541.7;0.0
48383;2294;"2023-06-05 23:00:00";"shipped";181.85;5.0
48384;3581;"2023-01-15 01:00:00";"processing";135.99;0.0
48385;617;"2023-05-30 04:00:00";"processing";718.85;0.0
48386;3158;"2023-04-07 00:00:00";"shipped";2300.32;0.0
48387;2204;"2023-09-06 11:00:00";"shipped";121.34;0.0
48388;4273;"2023-12-23 12:00:00";"cancelled";722.66;5.0
48389;800;"2023-07-02 02:00:00";"delivered";416.99;0.0
48390;629;"2023-07-26 01:00:00";"shipped";979.89;5.0
48391;4766;"2023-12-07 08:00:00";"delivered";202.09;0.0
48392;4791;"2023-03-21 09:00:00";"shipped";1414.27;0.0
48393;1352;"2023-09-19 16:00:00";"delivered";533.37;0.0
48394;1177;"2023-02-25 17:00:00";"processing";545.8;5.0
48395;4846;"2023-08-31 02:00:00";"delivered";1535.91;0.0
48396;1435;"2023-12-26 22:00:00";"processing";2131.29;5.0
48397;4530;"2023-02-14 02:00:00";"shipped";646.88;0.0
48398;4944;"2023-06-11 16:00:00";"shipped";1149.04;5.0
48399;2414;"2023-09-16 15:00:00";"delivered";471.28;0.0
48400;3675;"2023-07-16 00:00:00";"pending";1300.91;15.0
48401;1555;"2023-05-29 02:00:00";"shipped";1069.79;10.0
48402;4462;"2023-04-18 10:00:00";"shipped";539.79;0.0
48403;2;"2023-10-28 22:00:00";"processing";212.61;5.0
48404;603;"2023-05-05 05:00:00";"pending";405.66;0.0
48405;1479;"2023-11-04 23:00:00";"delivered";465.43;15.0
48406;3061;"2023-07-31 04:00:00";"processing";873.27;0.0
48407;4775;"2023-06-17 16:00:00";"delivered";675.22;0.0
48408;1980;"2023-03-10 08:00:00";"shipped";1234.26;0.0
48409;137;"2023-06-03 17:00:00";"pending";2528.29;0.0
48410;1265;"2023-08-31 22:00:00";"processing";610.09;0.0
48411;3166;"2023-05-16 23:00:00";"processing";1081.55;20.0
48412;4550;"2023-02-11 12:00:00";"pending";852.68;0.0
48413;3566;"2023-07-27 17:00:00";"processing";221.98;0.0
48414;1604;"2023-09-10 00:00:00";"delivered";155.49;5.0
48415;156;"2023-10-02 02:00:00";"delivered";1137.4;10.0
48416;2625;"2023-04-05 17:00:00";"processing";1367.66;5.0
48417;1547;"2023-09-14 00:00:00";"pending";1104.74;5.0
48418;512;"2023-12-06 07:00:00";"processing";999.03;0.0
48419;4901;"2023-02-14 04:00:00";"processing";1834.66;0.0
48420;4746;"2023-02-23 21:00:00";"pending";367.12;5.0
48421;4924;"2023-08-07 06:00:00";"delivered";208.59;5.0
48422;1708;"2023-04-24 04:00:00";"delivered";883.47;0.0
48423;1362;"2023-10-28 11:00:00";"shipped";1524.0;0.0
48424;1144;"2023-08-18 02:00:00";"processing";2070.44;0.0
48425;4151;"2023-04-20 17:00:00";"delivered";143.22;0.0
48426;506;"2023-11-02 16:00:00";"delivered";625.72;20.0
48427;4344;"2023-01-24 15:00:00";"delivered";601.79;20.0
48428;3045;"2023-04-01 11:00:00";"processing";519.25;0.0
48429;3463;"2023-03-10 19:00:00";"pending";622.53;10.0
48430;725;"2023-10-07 15:00:00";"shipped";65.64;20.0
48431;704;"2023-02-06 19:00:00";"processing";1431.43;15.0
48432;2212;"2023-05-11 08:00:00";"shipped";37.49;20.0
48433;3309;"2023-12-19 22:00:00";"delivered";2000.8;0.0
48434;4455;"2023-03-15 03:00:00";"delivered";971.94;0.0
48435;3379;"2023-10-16 17:00:00";"shipped";401.74;0.0
48436;3326;"2023-09-08 22:00:00";"shipped";556.42;0.0
48437;1132;"2023-02-07 17:00:00";"delivered";2390.1;5.0
48438;2210;"2023-05-16 18:00:00";"processing";585.19;0.0
48439;482;"2023-09-17 23:00:00";"delivered";1259.44;0.0
48440;3793;"2023-12-25 15:00:00";"shipped";661.99;5.0
48441;3419;"2023-12-11 12:00:00";"delivered";1086.97;0.0
48442;3064;"2023-05-03 18:00:00";"shipped";1507.73;5.0
48443;4563;"2023-03-11 16:00:00";"delivered";121.84;0.0
48444;2336;"2023-07-29 18:00:00";"processing";1338.12;0.0
48445;4911;"2023-12-13 09:00:00";"processing";344.06;0.0
48446;1448;"2023-04-18 23:00:00";"delivered";594.78;0.0
48447;247;"2023-10-05 11:00:00";"processing";308.4;0.0
48448;4667;"2023-07-25 04:00:00";"delivered";553.52;0.0
48449;500;"2023-06-16 04:00:00";"processing";1586.23;0.0
48450;4056;"2023-08-21 04:00:00";"delivered";1507.62;0.0
48451;3853;"2023-02-07 10:00:00";"shipped";822.65;0.0
48452;3687;"2023-09-03 04:00:00";"processing";160.55;0.0
48453;2781;"2023-04-14 07:00:00";"processing";1236.47;0.0
48454;903;"2023-01-26 18:00:00";"processing";827.44;0.0
48455;3806;"2023-08-30 09:00:00";"delivered";996.35;0.0
48456;484;"2023-02-28 08:00:00";"processing";552.56;20.0
48457;2327;"2023-03-10 19:00:00";"delivered";335.4;15.0
48458;1627;"2023-06-10 04:00:00";"shipped";55.16;0.0
48459;1066;"2023-05-02 16:00:00";"delivered";99.89;15.0
48460;2491;"2023-03-13 22:00:00";"delivered";854.53;15.0
48461;2318;"2023-08-12 08:00:00";"delivered";590.1;0.0
48462;2132;"2023-02-04 18:00:00";"delivered";929.8;0.0
48463;955;"2023-08-03 00:00:00";"processing";235.61;20.0
48464;3850;"2023-09-12 19:00:00";"shipped";257.16;5.0
48465;582;"2023-06-21 06:00:00";"processing";769.31;5.0
48466;4746;"2023-10-03 06:00:00";"shipped";77.66;0.0
48467;770;"2023-05-12 05:00:00";"shipped";216.14;10.0
48468;4045;"2023-12-27 04:00:00";"delivered";1766.72;5.0
48469;2810;"2023-12-23 14:00:00";"pending";2826.73;5.0
48470;2449;"2023-04-14 18:00:00";"delivered";255.0;0.0
48471;72;"2023-06-03 08:00:00";"delivered";1071.37;0.0
48472;1820;"2023-04-30 18:00:00";"processing";88.74;0.0
48473;587;"2023-01-20 00:00:00";"processing";369.21;0.0
48474;4041;"2023-02-13 02:00:00";"delivered";855.03;0.0
48475;3122;"2023-11-07 14:00:00";"shipped";872.72;0.0
48476;585;"2023-11-24 01:00:00";"delivered";1457.9;10.0
48477;1445;"2023-03-24 05:00:00";"pending";393.58;15.0
48478;4315;"2023-07-20 13:00:00";"shipped";264.42;5.0
48479;1480;"2023-01-19 19:00:00";"processing";1811.14;0.0
48480;1874;"2023-07-06 03:00:00";"delivered";658.94;0.0
48481;4897;"2023-08-21 05:00:00";"delivered";687.47;0.0
48482;4794;"2023-12-21 06:00:00";"shipped";556.04;10.0
48483;4512;"2023-12-31 06:00:00";"processing";2295.82;5.0
48484;2258;"2023-07-15 17:00:00";"processing";190.59;0.0
48485;911;"2023-07-29 17:00:00";"shipped";1957.27;20.0
48486;4546;"2023-01-05 05:00:00";"shipped";858.78;0.0
48487;3687;"2023-11-04 03:00:00";"shipped";897.08;5.0
48488;225;"2023-05-17 11:00:00";"delivered";1237.35;0.0
48489;1830;"2023-12-16 22:00:00";"delivered";3420.32;0.0
48490;1549;"2023-03-01 02:00:00";"processing";31.33;20.0
48491;1302;"2023-02-19 22:00:00";"delivered";619.11;10.0
48492;2364;"2023-06-26 21:00:00";"delivered";14.12;10.0
48493;2977;"2023-12-24 03:00:00";"processing";581.87;0.0
48494;2611;"2023-09-29 08:00:00";"pending";907.64;0.0
48495;3659;"2023-01-26 18:00:00";"delivered";394.58;5.0
48496;3986;"2023-03-09 03:00:00";"processing";177.33;5.0
48497;1399;"2023-09-06 01:00:00";"processing";471.54;0.0
48498;776;"2023-02-27 03:00:00";"processing";1349.12;5.0
48499;4896;"2023-03-28 07:00:00";"delivered";530.43;15.0
48500;4147;"2023-01-16 05:00:00";"processing";269.93;20.0
48501;1516;"2023-11-15 17:00:00";"cancelled";1374.07;0.0
48502;3332;"2023-02-17 07:00:00";"delivered";157.92;0.0
48503;663;"2023-10-20 23:00:00";"shipped";1413.69;0.0
48504;3911;"2023-09-28 21:00:00";"pending";742.74;0.0
48505;4155;"2023-05-13 21:00:00";"shipped";51.04;0.0
48506;3451;"2023-04-02 19:00:00";"processing";1353.59;15.0
48507;865;"2023-10-13 08:00:00";"shipped";1027.57;0.0
48508;3438;"2023-11-17 18:00:00";"shipped";1272.58;20.0
48509;4461;"2023-04-30 16:00:00";"cancelled";1326.47;0.0
48510;4341;"2023-02-17 22:00:00";"shipped";200.15;5.0
48511;1209;"2023-01-04 23:00:00";"shipped";153.69;0.0
48512;2353;"2023-11-08 21:00:00";"processing";1852.84;5.0
48513;1167;"2023-05-28 19:00:00";"delivered";77.82;0.0
48514;4901;"2023-06-05 20:00:00";"pending";164.36;10.0
48515;1862;"2023-03-17 22:00:00";"delivered";768.49;10.0
48516;2966;"2023-03-18 00:00:00";"delivered";1426.51;0.0
48517;3826;"2023-03-05 00:00:00";"processing";21.42;10.0
48518;4208;"2023-10-08 11:00:00";"delivered";170.6;0.0
48519;1752;"2023-12-08 06:00:00";"delivered";1396.13;10.0
48520;4985;"2023-07-12 04:00:00";"delivered";157.52;10.0
48521;3829;"2023-03-28 02:00:00";"delivered";374.91;0.0
48522;1549;"2023-09-02 13:00:00";"delivered";281.16;5.0
48523;494;"2023-05-18 22:00:00";"shipped";712.12;15.0
48524;2785;"2023-05-17 00:00:00";"delivered";934.66;10.0
48525;4006;"2023-10-26 20:00:00";"processing";992.2;10.0
48526;462;"2023-06-06 16:00:00";"shipped";814.59;0.0
48527;4085;"2023-05-26 12:00:00";"delivered";2240.59;10.0
48528;899;"2023-04-10 20:00:00";"shipped";629.95;5.0
48529;1564;"2023-03-25 06:00:00";"cancelled";390.42;0.0
48530;4409;"2023-03-16 15:00:00";"shipped";600.13;5.0
48531;3610;"2023-03-04 09:00:00";"processing";953.82;0.0
48532;3633;"2023-08-10 16:00:00";"shipped";838.37;5.0
48533;1110;"2023-10-15 20:00:00";"shipped";468.48;0.0
48534;2752;"2023-01-24 17:00:00";"cancelled";105.9;0.0
48535;3763;"2023-08-20 04:00:00";"processing";326.7;0.0
48536;4978;"2023-12-26 18:00:00";"shipped";1140.11;5.0
48537;1062;"2023-05-13 12:00:00";"processing";2496.05;0.0
48538;2941;"2023-06-07 12:00:00";"delivered";460.39;0.0
48539;2416;"2023-10-09 11:00:00";"pending";63.65;5.0
48540;3136;"2023-10-16 08:00:00";"pending";184.92;0.0
48541;250;"2023-05-07 05:00:00";"shipped";966.96;5.0
48542;3213;"2023-06-05 07:00:00";"delivered";2632.95;0.0
48543;2317;"2023-06-12 05:00:00";"delivered";1671.31;20.0
48544;1347;"2023-09-03 00:00:00";"processing";536.62;10.0
48545;4937;"2023-09-20 12:00:00";"processing";1397.45;0.0
48546;732;"2023-08-23 18:00:00";"delivered";390.11;5.0
48547;4679;"2023-12-03 06:00:00";"pending";4308.23;5.0
48548;4250;"2023-09-02 00:00:00";"delivered";245.61;0.0
48549;4239;"2023-09-03 17:00:00";"shipped";734.27;5.0
48550;1011;"2023-08-29 06:00:00";"cancelled";1057.2;5.0
48551;2302;"2023-02-01 22:00:00";"pending";651.34;15.0
48552;158;"2023-06-26 07:00:00";"shipped";518.0;0.0
48553;1530;"2023-04-04 19:00:00";"delivered";485.93;0.0
48554;2813;"2023-10-12 05:00:00";"delivered";1186.5;0.0
48555;1556;"2023-02-28 21:00:00";"delivered";154.24;0.0
48556;1783;"2023-06-11 17:00:00";"shipped";1588.1;5.0
48557;2965;"2023-07-02 21:00:00";"pending";306.76;5.0
48558;4359;"2023-04-13 02:00:00";"processing";1024.37;5.0
48559;347;"2023-10-14 03:00:00";"delivered";290.54;20.0
48560;1309;"2023-03-15 17:00:00";"delivered";1179.27;0.0
48561;1277;"2023-09-24 12:00:00";"processing";683.93;10.0
48562;3330;"2023-08-06 20:00:00";"delivered";609.64;15.0
48563;1475;"2023-10-01 11:00:00";"delivered";427.43;15.0
48564;1188;"2023-02-23 21:00:00";"shipped";211.68;5.0
48565;1157;"2023-12-04 16:00:00";"shipped";1644.21;10.0
48566;91;"2023-11-27 01:00:00";"delivered";987.74;0.0
48567;4899;"2023-12-04 06:00:00";"processing";1931.34;10.0
48568;4242;"2023-06-20 01:00:00";"delivered";736.08;0.0
48569;3274;"2023-05-06 07:00:00";"delivered";1364.83;0.0
48570;2282;"2023-06-26 14:00:00";"pending";323.04;0.0
48571;4667;"2023-02-21 07:00:00";"processing";737.62;5.0
48572;1986;"2023-06-18 03:00:00";"shipped";57.31;20.0
48573;3023;"2023-10-10 09:00:00";"delivered";241.52;0.0
48574;1389;"2023-07-31 16:00:00";"processing";849.84;0.0
48575;323;"2023-08-30 11:00:00";"processing";368.19;10.0
48576;4986;"2023-01-15 19:00:00";"shipped";439.54;0.0
48577;2309;"2023-01-11 16:00:00";"pending";142.73;10.0
48578;313;"2023-11-29 06:00:00";"shipped";2609.52;5.0
48579;4396;"2023-10-28 10:00:00";"pending";659.75;20.0
48580;4998;"2023-02-18 02:00:00";"delivered";342.66;0.0
48581;1857;"2023-04-05 02:00:00";"delivered";51.23;0.0
48582;3612;"2023-10-04 20:00:00";"processing";216.64;5.0
48583;2328;"2023-06-12 09:00:00";"shipped";1385.67;5.0
48584;1869;"2023-02-07 01:00:00";"shipped";749.72;5.0
48585;2233;"2023-05-13 02:00:00";"delivered";190.69;0.0
48586;497;"2023-02-23 11:00:00";"shipped";1194.32;5.0
48587;4539;"2023-09-09 06:00:00";"delivered";1525.9;0.0
48588;4215;"2023-08-06 12:00:00";"pending";139.8;5.0
48589;3349;"2023-01-19 17:00:00";"cancelled";74.49;0.0
48590;601;"2023-10-05 03:00:00";"processing";1361.39;0.0
48591;4463;"2023-08-19 18:00:00";"delivered";1319.21;10.0
48592;1356;"2023-03-30 10:00:00";"pending";1427.95;0.0
48593;106;"2023-09-16 21:00:00";"processing";249.24;0.0
48594;476;"2023-03-06 11:00:00";"delivered";609.67;0.0
48595;4197;"2023-11-18 11:00:00";"delivered";195.02;5.0
48596;4746;"2023-01-14 01:00:00";"delivered";228.89;0.0
48597;2627;"2023-11-07 12:00:00";"cancelled";436.76;5.0
48598;1001;"2023-09-07 09:00:00";"delivered";666.82;0.0
48599;3697;"2023-12-22 16:00:00";"processing";1822.22;0.0
48600;4346;"2023-02-14 21:00:00";"processing";857.17;0.0
48601;969;"2023-07-07 05:00:00";"cancelled";2447.8;0.0
48602;1473;"2023-02-09 20:00:00";"processing";814.89;10.0
48603;3796;"2023-10-03 18:00:00";"pending";310.69;5.0
48604;1184;"2023-11-20 21:00:00";"delivered";293.23;5.0
48605;368;"2023-08-04 12:00:00";"delivered";606.93;0.0
48606;2464;"2023-07-08 12:00:00";"shipped";727.64;0.0
48607;1467;"2023-06-22 14:00:00";"delivered";740.24;5.0
48608;2448;"2023-04-17 05:00:00";"shipped";1086.78;5.0
48609;482;"2023-04-28 20:00:00";"shipped";570.84;5.0
48610;3979;"2023-11-08 11:00:00";"pending";1320.64;0.0
48611;2330;"2023-04-01 05:00:00";"delivered";85.4;10.0
48612;3546;"2023-07-13 01:00:00";"delivered";974.14;0.0
48613;3732;"2023-07-20 20:00:00";"processing";531.46;0.0
48614;3702;"2023-05-29 21:00:00";"shipped";221.3;0.0
48615;3682;"2023-03-25 03:00:00";"processing";818.27;15.0
48616;1017;"2023-09-02 05:00:00";"processing";101.93;0.0
48617;2187;"2023-08-06 01:00:00";"cancelled";2340.27;5.0
48618;4355;"2023-03-25 03:00:00";"shipped";776.82;15.0
48619;1082;"2023-06-11 12:00:00";"processing";697.29;0.0
48620;1324;"2023-06-26 09:00:00";"delivered";608.65;0.0
48621;4272;"2023-02-28 10:00:00";"pending";298.42;10.0
48622;4531;"2023-04-19 19:00:00";"pending";461.46;0.0
48623;1477;"2023-07-10 13:00:00";"delivered";93.2;0.0
48624;1973;"2023-05-15 20:00:00";"pending";536.83;0.0
48625;3197;"2023-08-20 06:00:00";"delivered";3031.82;0.0
48626;3632;"2023-11-27 09:00:00";"cancelled";2664.19;0.0
48627;4433;"2023-05-23 15:00:00";"delivered";1325.48;0.0
48628;3828;"2023-11-02 18:00:00";"delivered";437.45;0.0
48629;3667;"2023-09-21 12:00:00";"processing";366.21;0.0
48630;1013;"2023-11-14 01:00:00";"processing";863.22;15.0
48631;2708;"2023-02-05 00:00:00";"pending";663.21;0.0
48632;3049;"2023-06-29 03:00:00";"shipped";975.93;0.0
48633;2874;"2023-09-13 16:00:00";"cancelled";632.78;20.0
48634;2553;"2023-07-05 06:00:00";"delivered";1629.57;0.0
48635;407;"2023-06-11 20:00:00";"processing";2154.81;0.0
48636;4484;"2023-09-26 15:00:00";"shipped";2158.92;10.0
48637;230;"2023-07-26 02:00:00";"delivered";843.66;0.0
48638;3704;"2023-04-01 14:00:00";"shipped";660.08;0.0
48639;225;"2023-02-04 22:00:00";"cancelled";129.76;0.0
48640;3973;"2023-07-12 10:00:00";"shipped";803.65;0.0
48641;1330;"2023-10-12 10:00:00";"processing";1463.12;10.0
48642;3447;"2023-07-04 02:00:00";"delivered";285.28;0.0
48643;4704;"2023-07-23 09:00:00";"pending";1423.55;5.0
48644;4730;"2023-11-30 03:00:00";"cancelled";910.46;5.0
48645;2753;"2023-06-03 18:00:00";"shipped";1448.0;0.0
48646;555;"2023-11-13 20:00:00";"shipped";32.13;0.0
48647;3413;"2023-06-06 03:00:00";"delivered";1452.86;0.0
48648;2172;"2023-12-20 15:00:00";"shipped";1316.71;0.0
48649;4161;"2023-11-04 07:00:00";"shipped";1038.16;0.0
48650;3516;"2023-03-15 18:00:00";"delivered";701.77;0.0
48651;3920;"2023-08-17 00:00:00";"pending";1197.38;20.0
48652;232;"2023-08-01 07:00:00";"cancelled";389.07;0.0
