"order_item_id";"order_id";"product_id";"quantity";"unit_price"
24289;8117;298;1;95.71
24290;8117;262;1;203.02
24291;8118;36;1;35.27
24292;8118;68;2;208.07
24293;8118;168;1;36.16
24294;8118;193;2;303.95
24295;8118;192;3;139.65
24296;8119;248;3;278.21
24297;8119;196;2;15.62
24298;8119;187;3;145.63
24299;8120;187;2;145.63
24300;8120;172;3;108.1
24301;8120;132;3;76.68
24302;8121;30;1;43.42
24303;8121;294;2;73.58
24304;8121;28;2;98.17
24305;8121;239;3;89.88
24306;8121;264;1;22.18
24307;8122;106;2;63.95
24308;8122;72;1;136.88
24309;8122;282;1;377.84
24310;8123;281;3;13.59
24311;8123;275;2;167.5
24312;8123;254;2;92.06
24313;8123;293;3;32.93
24314;8124;196;3;15.62
24315;8124;106;1;63.95
24316;8124;207;3;234.88
24317;8124;190;2;16.04
24318;8124;262;3;203.02
24319;8125;126;1;333.38
24320;8125;3;1;355.2
24321;8125;203;2;22.49
24322;8126;191;2;144.67
24323;8126;46;1;32.13
24324;8126;76;1;23.8
24325;8126;166;3;36.18
24326;8126;166;3;36.18
24327;8127;193;1;303.95
24328;8128;222;1;207.75
24329;8128;140;3;35.81
24330;8128;210;1;230.86
24331;8128;256;1;229.2
24332;8129;244;3;291.31
24333;8129;131;2;94.96
24334;8129;214;3;180.06
24335;8129;121;1;102.0
24336;8129;175;1;18.54
24337;8130;129;3;59.78
24338;8130;135;1;23.48
24339;8130;229;2;14.92
24340;8131;292;1;115.69
24341;8132;7;3;435.46
24342;8132;25;2;36.6
24343;8132;157;1;145.39
24344;8132;48;3;214.66
24345;8132;189;2;298.51
24346;8133;158;2;219.43
24347;8133;178;3;117.25
24348;8134;299;2;93.25
24349;8134;58;2;37.93
24350;8134;105;1;19.14
24351;8135;133;1;129.76
24352;8136;210;3;230.86
24353;8136;53;2;51.23
24354;8136;72;3;136.88
24355;8136;223;1;12.9
24356;8137;49;2;49.52
24357;8137;80;3;16.51
24358;8138;223;1;12.9
24359;8138;139;1;284.29
24360;8138;275;3;167.5
24361;8138;164;2;38.45
24362;8139;119;1;52.95
24363;8140;285;3;108.9
24364;8140;197;2;109.76
24365;8140;109;1;46.77
24366;8140;130;3;138.45
24367;8141;129;2;59.78
24368;8141;108;1;53.06
24369;8141;105;2;19.14
24370;8142;78;2;18.59
24371;8142;284;1;66.65
24372;8142;177;3;190.69
24373;8142;283;1;114.46
24374;8143;111;1;28.98
24375;8143;238;2;130.67
24376;8143;105;2;19.14
24377;8143;170;2;22.32
24378;8144;188;3;221.91
24379;8144;140;2;35.81
24380;8144;212;2;167.62
24381;8145;67;2;41.38
24382;8146;227;2;128.22
24383;8146;282;2;377.84
24384;8146;196;3;15.62
24385;8146;278;2;58.03
24386;8146;300;2;105.48
24387;8147;40;1;165.59
24388;8147;5;1;99.57
24389;8148;292;2;115.69
24390;8149;22;1;231.52
24391;8149;182;2;96.28
24392;8149;118;2;365.76
24393;8150;269;3;27.35
24394;8150;167;3;40.59
24395;8151;168;3;36.16
24396;8151;46;2;32.13
24397;8151;91;2;48.19
24398;8152;204;2;63.94
24399;8152;177;3;190.69
24400;8152;148;3;161.06
24401;8152;297;2;111.18
24402;8152;247;1;280.92
24403;8153;155;2;75.12
24404;8153;199;1;156.49
24405;8153;85;1;276.27
24406;8154;291;1;67.09
24407;8154;189;3;298.51
24408;8155;30;1;43.42
24409;8155;4;2;15.69
24410;8155;18;2;140.06
24411;8156;188;1;221.91
24412;8156;235;3;98.52
24413;8156;156;3;51.61
24414;8156;96;3;318.43
24415;8156;296;2;31.73
24416;8157;93;3;177.34
24417;8157;5;2;99.57
24418;8157;243;3;23.3
24419;8158;52;2;198.57
24420;8158;232;3;21.33
24421;8158;29;1;33.59
24422;8158;1;3;85.25
24423;8158;37;1;125.9
24424;8159;197;2;109.76
24425;8159;161;3;66.77
24426;8160;105;1;19.14
24427;8160;25;2;36.6
24428;8160;3;3;355.2
24429;8160;43;1;27.58
24430;8160;66;2;65.31
24431;8161;263;1;58.98
24432;8161;45;1;206.86
24433;8161;209;1;110.99
24434;8161;37;2;125.9
24435;8162;147;1;15.53
24436;8162;263;3;58.98
24437;8162;9;3;134.64
24438;8162;274;1;43.03
24439;8163;98;1;156.09
24440;8163;85;1;276.27
24441;8164;254;3;92.06
24442;8164;273;1;197.68
24443;8164;113;1;261.82
24444;8165;5;1;99.57
24445;8166;51;2;69.12
24446;8167;192;2;139.65
24447;8167;114;3;81.1
24448;8167;112;3;112.28
24449;8167;230;3;163.67
24450;8167;235;3;98.52
24451;8168;160;2;62.31
24452;8168;110;3;33.58
24453;8168;38;2;136.67
24454;8168;38;2;136.67
24455;8169;61;3;251.37
24456;8170;259;1;193.37
24457;8170;162;1;265.52
24458;8171;234;1;199.16
24459;8171;124;1;109.44
24460;8171;244;1;291.31
24461;8171;89;2;376.3
24462;8171;291;3;67.09
24463;8172;135;3;23.48
24464;8173;274;3;43.03
24465;8173;271;3;134.08
24466;8173;277;2;141.51
24467;8173;255;1;63.76
24468;8173;108;3;53.06
24469;8174;278;1;58.03
24470;8174;197;3;109.76
24471;8175;169;3;117.44
24472;8175;284;1;66.65
24473;8175;8;2;295.75
24474;8175;232;1;21.33
24475;8176;103;1;60.73
24476;8176;77;2;137.95
24477;8176;251;1;594.78
24478;8176;183;2;83.98
24479;8176;287;3;82.17
24480;8177;94;2;191.51
24481;8177;116;2;27.34
24482;8177;46;1;32.13
24483;8178;242;2;66.96
24484;8178;143;2;86.74
24485;8178;33;3;98.43
24486;8178;170;1;22.32
24487;8179;164;1;38.45
24488;8179;111;1;28.98
24489;8179;36;3;35.27
24490;8180;153;3;28.61
24491;8180;275;3;167.5
24492;8180;44;1;46.23
24493;8180;157;1;145.39
24494;8180;107;1;57.11
24495;8181;1;1;85.25
24496;8181;89;1;376.3
24497;8181;92;3;338.54
24498;8181;105;3;19.14
24499;8181;17;2;66.06
24500;8182;203;3;22.49
24501;8182;47;1;10.35
24502;8182;254;1;92.06
24503;8182;123;3;70.77
24504;8182;38;3;136.67
24505;8183;277;1;141.51
24506;8183;161;1;66.77
24507;8183;171;3;59.0
24508;8183;227;3;128.22
24509;8183;232;1;21.33
24510;8184;176;1;23.46
24511;8184;154;1;276.99
24512;8184;131;1;94.96
24513;8184;268;2;22.25
24514;8184;158;3;219.43
24515;8185;184;3;75.61
24516;8185;71;1;104.37
24517;8185;62;1;77.66
24518;8185;233;1;153.83
24519;8185;101;1;337.71
24520;8186;296;2;31.73
24521;8186;147;2;15.53
24522;8186;249;2;94.89
24523;8187;186;3;24.83
24524;8187;280;2;194.11
24525;8187;201;2;55.38
24526;8187;224;1;289.95
24527;8187;21;2;27.77
24528;8188;11;1;27.62
24529;8188;199;3;156.49
24530;8188;202;3;84.57
24531;8189;116;3;27.34
24532;8189;215;2;42.37
24533;8189;29;2;33.59
24534;8189;148;2;161.06
24535;8190;250;2;45.33
24536;8191;169;3;117.44
24537;8191;199;2;156.49
24538;8191;166;2;36.18
24539;8191;82;1;115.88
24540;8191;184;3;75.61
24541;8192;99;3;18.5
24542;8193;292;3;115.69
24543;8194;85;2;276.27
24544;8195;130;2;138.45
24545;8196;268;3;22.25
24546;8196;291;3;67.09
24547;8196;81;1;83.86
24548;8196;256;1;229.2
24549;8197;283;1;114.46
24550;8197;180;1;59.61
24551;8197;229;2;14.92
24552;8197;130;1;138.45
24553;8197;124;2;109.44
24554;8198;288;1;430.61
24555;8198;66;3;65.31
24556;8198;115;3;45.38
24557;8198;298;2;95.71
24558;8199;264;1;22.18
24559;8200;173;3;44.37
24560;8200;167;3;40.59
24561;8200;196;1;15.62
24562;8201;207;3;234.88
24563;8201;32;1;65.71
24564;8201;99;2;18.5
24565;8202;228;2;21.36
24566;8202;225;3;14.43
24567;8203;166;3;36.18
24568;8203;102;2;79.45
24569;8203;294;1;73.58
24570;8203;158;2;219.43
24571;8203;265;3;194.8
24572;8204;59;1;107.83
24573;8204;57;2;49.4
24574;8204;272;1;32.79
24575;8204;92;1;338.54
24576;8204;25;3;36.6
24577;8205;187;1;145.63
24578;8205;228;1;21.36
24579;8205;34;1;71.61
24580;8205;241;2;177.76
24581;8205;24;3;171.7
24582;8206;123;1;70.77
24583;8206;220;1;97.41
24584;8206;64;3;63.91
24585;8207;58;1;37.93
24586;8207;22;2;231.52
24587;8207;129;3;59.78
24588;8207;212;3;167.62
24589;8208;257;2;75.87
24590;8208;77;3;137.95
24591;8208;9;2;134.64
24592;8209;186;1;24.83
24593;8209;157;2;145.39
24594;8209;1;1;85.25
24595;8209;33;1;98.43
24596;8209;41;3;202.78
24597;8210;63;3;81.7
24598;8211;99;2;18.5
24599;8212;268;3;22.25
24600;8213;199;1;156.49
24601;8213;86;2;68.41
24602;8214;4;1;15.69
24603;8214;236;1;27.58
24604;8214;250;2;45.33
24605;8215;148;1;161.06
24606;8215;61;1;251.37
24607;8215;50;3;63.53
24608;8215;257;3;75.87
24609;8215;162;3;265.52
24610;8216;86;3;68.41
24611;8216;61;3;251.37
24612;8216;92;2;338.54
24613;8216;68;2;208.07
24614;8217;192;3;139.65
24615;8218;141;3;62.63
24616;8219;123;1;70.77
24617;8220;46;1;32.13
24618;8220;105;1;19.14
24619;8220;245;2;88.8
24620;8221;134;3;60.38
24621;8221;219;2;18.89
24622;8221;272;2;32.79
24623;8222;298;3;95.71
24624;8222;182;1;96.28
24625;8222;219;1;18.89
24626;8222;272;3;32.79
24627;8223;10;1;83.77
24628;8223;295;1;401.67
24629;8224;177;3;190.69
24630;8224;277;1;141.51
24631;8224;22;1;231.52
24632;8225;75;2;176.39
24633;8225;50;3;63.53
24634;8225;95;2;11.53
24635;8225;176;2;23.46
24636;8226;171;2;59.0
24637;8227;160;1;62.31
24638;8227;86;1;68.41
24639;8227;290;1;138.11
24640;8227;235;2;98.52
24641;8228;190;1;16.04
24642;8228;72;1;136.88
24643;8228;125;1;136.07
24644;8229;110;1;33.58
24645;8229;224;3;289.95
24646;8229;13;1;97.98
24647;8230;26;1;73.19
24648;8231;186;3;24.83
24649;8232;230;2;163.67
24650;8232;246;1;105.53
24651;8233;157;3;145.39
24652;8233;176;3;23.46
24653;8233;191;1;144.67
24654;8233;16;1;135.22
24655;8233;189;3;298.51
24656;8234;46;3;32.13
24657;8234;259;1;193.37
24658;8235;82;1;115.88
24659;8235;106;2;63.95
24660;8235;254;3;92.06
24661;8236;86;1;68.41
24662;8236;263;3;58.98
24663;8236;169;2;117.44
24664;8236;265;2;194.8
24665;8236;26;3;73.19
24666;8237;2;1;169.54
24667;8237;188;1;221.91
24668;8237;196;3;15.62
24669;8237;140;3;35.81
24670;8237;258;2;183.46
24671;8238;174;1;16.75
24672;8238;88;1;271.98
24673;8239;294;3;73.58
24674;8239;106;3;63.95
24675;8239;270;1;149.02
24676;8239;292;1;115.69
24677;8240;17;1;66.06
24678;8240;129;1;59.78
24679;8240;78;2;18.59
24680;8241;135;1;23.48
24681;8241;162;1;265.52
24682;8241;58;3;37.93
24683;8242;100;1;36.47
24684;8242;21;1;27.77
24685;8242;152;1;210.67
24686;8242;15;2;110.9
24687;8243;61;3;251.37
24688;8243;269;3;27.35
24689;8244;149;3;112.47
24690;8245;249;1;94.89
24691;8245;145;3;77.19
24692;8245;98;1;156.09
24693;8245;166;2;36.18
24694;8245;99;3;18.5
24695;8246;241;3;177.76
24696;8246;149;2;112.47
24697;8247;286;2;23.1
24698;8247;58;1;37.93
24699;8247;43;2;27.58
24700;8247;58;3;37.93
24701;8247;88;1;271.98
24702;8248;170;2;22.32
24703;8248;145;3;77.19
24704;8248;178;2;117.25
24705;8248;274;1;43.03
24706;8249;172;3;108.1
24707;8250;145;1;77.19
24708;8250;208;3;26.03
24709;8250;224;1;289.95
24710;8250;240;1;115.21
24711;8251;292;3;115.69
24712;8251;104;3;193.22
24713;8252;155;1;75.12
24714;8252;74;1;13.44
24715;8252;162;3;265.52
24716;8253;215;1;42.37
24717;8253;174;1;16.75
24718;8253;239;3;89.88
24719;8253;64;2;63.91
24720;8253;48;1;214.66
24721;8254;12;2;58.48
24722;8254;259;1;193.37
24723;8254;196;3;15.62
24724;8255;154;3;276.99
24725;8255;51;2;69.12
24726;8255;107;2;57.11
24727;8256;300;3;105.48
24728;8256;200;3;209.0
24729;8257;12;2;58.48
24730;8258;226;1;105.33
24731;8258;2;2;169.54
24732;8258;220;1;97.41
24733;8258;121;3;102.0
24734;8259;87;1;172.22
24735;8259;196;1;15.62
24736;8259;31;2;263.13
24737;8259;6;2;124.34
24738;8259;120;3;44.38
24739;8260;172;2;108.1
24740;8260;23;2;17.91
24741;8260;85;1;276.27
24742;8260;271;3;134.08
24743;8261;186;3;24.83
24744;8261;63;2;81.7
24745;8261;193;3;303.95
24746;8261;206;3;30.23
24747;8261;47;3;10.35
24748;8262;71;3;104.37
24749;8262;238;1;130.67
24750;8263;144;1;46.76
24751;8263;204;3;63.94
24752;8264;108;1;53.06
24753;8264;179;3;16.67
24754;8264;29;2;33.59
24755;8264;135;2;23.48
24756;8264;129;1;59.78
24757;8265;134;1;60.38
24758;8265;253;3;62.5
24759;8265;117;2;187.28
24760;8266;187;2;145.63
24761;8266;242;2;66.96
24762;8266;89;2;376.3
24763;8267;225;3;14.43
24764;8267;43;1;27.58
24765;8267;288;2;430.61
24766;8267;82;1;115.88
24767;8267;216;1;265.62
24768;8268;168;1;36.16
24769;8269;183;3;83.98
24770;8269;194;3;39.16
24771;8270;112;1;112.28
24772;8270;238;3;130.67
24773;8270;33;1;98.43
24774;8270;267;1;23.63
24775;8270;271;3;134.08
24776;8271;278;3;58.03
24777;8271;24;2;171.7
24778;8271;231;1;58.56
24779;8272;182;2;96.28
24780;8272;2;1;169.54
24781;8272;114;1;81.1
24782;8272;203;2;22.49
24783;8272;191;2;144.67
24784;8273;109;3;46.77
24785;8273;29;1;33.59
24786;8273;101;2;337.71
24787;8274;37;1;125.9
24788;8274;125;2;136.07
24789;8275;231;3;58.56
24790;8275;248;3;278.21
24791;8276;50;2;63.53
24792;8276;55;1;105.96
24793;8276;178;2;117.25
24794;8277;235;3;98.52
24795;8277;279;3;52.64
24796;8278;175;2;18.54
24797;8278;87;3;172.22
24798;8278;78;3;18.59
24799;8279;100;1;36.47
24800;8280;133;1;129.76
24801;8280;227;1;128.22
24802;8280;287;3;82.17
24803;8280;28;3;98.17
24804;8281;97;3;160.55
24805;8281;300;3;105.48
24806;8281;224;2;289.95
24807;8281;46;2;32.13
24808;8282;165;1;30.46
24809;8283;89;2;376.3
24810;8283;230;1;163.67
24811;8283;19;2;25.52
24812;8283;77;1;137.95
24813;8284;33;2;98.43
24814;8284;158;2;219.43
24815;8284;61;1;251.37
24816;8285;268;2;22.25
24817;8285;105;3;19.14
24818;8286;131;1;94.96
24819;8286;28;1;98.17
24820;8287;94;1;191.51
24821;8287;27;3;257.64
24822;8288;51;1;69.12
24823;8288;95;3;11.53
24824;8288;194;3;39.16
24825;8288;65;3;165.71
24826;8289;104;3;193.22
24827;8289;272;1;32.79
24828;8290;34;1;71.61
24829;8290;207;3;234.88
24830;8291;145;1;77.19
24831;8292;162;3;265.52
24832;8292;204;3;63.94
24833;8293;51;2;69.12
24834;8293;168;2;36.16
24835;8293;105;2;19.14
24836;8293;92;2;338.54
24837;8294;201;1;55.38
24838;8294;238;3;130.67
24839;8294;260;1;183.92
24840;8295;184;3;75.61
24841;8295;51;1;69.12
24842;8295;198;3;53.21
24843;8295;215;2;42.37
24844;8296;165;1;30.46
24845;8296;32;3;65.71
24846;8296;29;3;33.59
24847;8296;144;2;46.76
24848;8297;164;1;38.45
24849;8298;248;1;278.21
24850;8298;16;3;135.22
24851;8298;201;1;55.38
24852;8298;220;2;97.41
24853;8298;147;1;15.53
24854;8299;196;3;15.62
24855;8299;168;1;36.16
24856;8299;108;2;53.06
24857;8299;199;2;156.49
24858;8299;46;1;32.13
24859;8300;72;1;136.88
24860;8300;113;1;261.82
24861;8300;133;3;129.76
24862;8300;71;3;104.37
24863;8300;279;1;52.64
24864;8301;84;1;56.46
24865;8302;200;1;209.0
24866;8303;120;3;44.38
24867;8303;298;3;95.71
24868;8303;220;1;97.41
24869;8303;237;2;11.53
24870;8303;200;1;209.0
24871;8304;62;1;77.66
24872;8304;71;1;104.37
24873;8305;235;3;98.52
24874;8305;61;3;251.37
24875;8305;190;2;16.04
24876;8305;66;2;65.31
24877;8305;60;3;69.22
24878;8306;291;1;67.09
24879;8306;242;3;66.96
24880;8307;281;1;13.59
24881;8307;140;1;35.81
24882;8307;229;3;14.92
24883;8307;267;2;23.63
24884;8307;266;1;78.95
24885;8308;257;1;75.87
24886;8308;290;3;138.11
24887;8308;250;2;45.33
24888;8308;198;2;53.21
24889;8309;73;3;47.55
24890;8309;112;1;112.28
24891;8309;4;2;15.69
24892;8309;20;3;27.74
24893;8310;74;1;13.44
24894;8310;38;2;136.67
24895;8310;274;1;43.03
24896;8311;264;2;22.18
24897;8311;251;1;594.78
24898;8311;69;2;100.84
24899;8311;281;2;13.59
24900;8312;31;1;263.13
24901;8312;189;3;298.51
24902;8312;224;3;289.95
24903;8312;274;3;43.03
24904;8312;221;2;182.12
24905;8313;9;3;134.64
24906;8313;204;2;63.94
24907;8314;140;3;35.81
24908;8314;147;1;15.53
24909;8314;238;2;130.67
24910;8314;130;3;138.45
24911;8314;286;2;23.1
24912;8315;173;2;44.37
24913;8316;212;2;167.62
24914;8316;153;3;28.61
24915;8316;7;1;435.46
24916;8317;177;3;190.69
24917;8318;296;1;31.73
24918;8318;213;1;29.38
24919;8319;114;3;81.1
24920;8320;2;3;169.54
24921;8320;58;3;37.93
24922;8320;227;2;128.22
24923;8321;8;3;295.75
24924;8322;248;1;278.21
24925;8322;185;1;47.76
24926;8322;26;1;73.19
24927;8322;161;2;66.77
24928;8323;137;3;83.8
24929;8323;40;1;165.59
24930;8323;121;3;102.0
24931;8324;186;1;24.83
24932;8324;225;1;14.43
24933;8325;45;2;206.86
24934;8325;107;2;57.11
24935;8326;135;3;23.48
24936;8326;196;2;15.62
24937;8326;90;1;238.59
24938;8326;47;2;10.35
24939;8326;296;3;31.73
24940;8327;264;1;22.18
24941;8328;7;3;435.46
24942;8328;203;1;22.49
24943;8329;79;3;57.05
24944;8329;253;1;62.5
24945;8329;96;2;318.43
24946;8329;58;3;37.93
24947;8330;155;3;75.12
24948;8330;142;1;26.83
24949;8331;130;1;138.45
24950;8332;176;2;23.46
24951;8333;273;2;197.68
24952;8333;120;3;44.38
24953;8333;242;2;66.96
24954;8334;47;3;10.35
24955;8334;85;2;276.27
24956;8334;21;2;27.77
24957;8335;136;1;77.12
24958;8335;41;2;202.78
24959;8335;74;3;13.44
24960;8335;274;3;43.03
24961;8335;149;1;112.47
24962;8336;38;1;136.67
24963;8336;227;1;128.22
24964;8336;221;3;182.12
24965;8336;184;3;75.61
24966;8336;183;2;83.98
24967;8337;245;2;88.8
24968;8338;142;1;26.83
24969;8338;56;2;84.93
24970;8338;297;3;111.18
24971;8339;11;3;27.62
24972;8339;257;2;75.87
24973;8339;125;3;136.07
24974;8340;73;3;47.55
24975;8340;123;2;70.77
24976;8341;37;3;125.9
24977;8341;152;2;210.67
24978;8341;239;1;89.88
24979;8341;199;2;156.49
24980;8342;203;1;22.49
24981;8342;14;2;139.17
24982;8343;166;2;36.18
24983;8343;113;2;261.82
24984;8343;74;3;13.44
24985;8343;75;2;176.39
24986;8343;77;3;137.95
24987;8344;135;3;23.48
24988;8344;131;1;94.96
24989;8344;239;3;89.88
24990;8344;234;3;199.16
24991;8345;273;1;197.68
24992;8345;154;1;276.99
24993;8345;18;2;140.06
24994;8346;84;1;56.46
24995;8346;63;2;81.7
24996;8347;187;2;145.63
24997;8347;292;1;115.69
24998;8347;204;3;63.94
24999;8347;76;3;23.8
25000;8348;95;3;11.53
25001;8348;297;1;111.18
25002;8349;217;3;133.47
25003;8349;227;3;128.22
25004;8349;28;2;98.17
25005;8350;226;2;105.33
25006;8351;47;2;10.35
25007;8352;120;1;44.38
25008;8352;197;2;109.76
25009;8353;124;2;109.44
25010;8353;253;3;62.5
25011;8353;229;3;14.92
25012;8353;37;1;125.9
25013;8353;49;1;49.52
25014;8354;282;1;377.84
25015;8354;293;2;32.93
25016;8354;205;3;54.75
25017;8354;60;3;69.22
25018;8355;153;3;28.61
25019;8355;235;1;98.52
25020;8355;193;1;303.95
25021;8355;157;3;145.39
25022;8356;153;3;28.61
25023;8356;133;3;129.76
25024;8356;94;1;191.51
25025;8357;174;2;16.75
25026;8358;35;2;57.55
25027;8358;293;1;32.93
25028;8358;250;3;45.33
25029;8358;73;3;47.55
25030;8358;52;2;198.57
25031;8359;8;3;295.75
25032;8360;252;1;124.2
25033;8360;21;3;27.77
25034;8360;32;3;65.71
25035;8361;88;2;271.98
25036;8361;97;3;160.55
25037;8362;71;1;104.37
25038;8363;51;3;69.12
25039;8363;199;3;156.49
25040;8363;281;1;13.59
25041;8364;278;2;58.03
25042;8364;289;1;36.82
25043;8364;210;3;230.86
25044;8364;274;1;43.03
25045;8364;197;1;109.76
25046;8365;211;1;253.01
25047;8365;169;2;117.44
25048;8365;285;1;108.9
25049;8366;107;2;57.11
25050;8366;273;2;197.68
25051;8366;179;3;16.67
25052;8366;63;3;81.7
25053;8366;207;3;234.88
25054;8367;52;2;198.57
25055;8367;83;3;28.81
25056;8368;235;2;98.52
25057;8368;216;2;265.62
25058;8368;202;1;84.57
25059;8368;252;3;124.2
25060;8369;8;2;295.75
25061;8369;266;2;78.95
25062;8370;27;1;257.64
25063;8371;144;1;46.76
25064;8371;157;3;145.39
25065;8372;74;3;13.44
25066;8373;156;2;51.61
25067;8373;103;1;60.73
25068;8373;233;2;153.83
25069;8374;12;2;58.48
25070;8375;109;3;46.77
25071;8375;164;1;38.45
25072;8375;272;2;32.79
25073;8376;213;1;29.38
25074;8376;64;1;63.91
25075;8376;12;2;58.48
25076;8376;112;2;112.28
25077;8376;295;1;401.67
25078;8377;277;2;141.51
25079;8377;8;3;295.75
25080;8378;293;3;32.93
25081;8378;11;3;27.62
25082;8379;190;2;16.04
25083;8379;108;3;53.06
25084;8379;145;2;77.19
25085;8379;83;2;28.81
25086;8379;283;1;114.46
25087;8380;226;2;105.33
25088;8380;115;2;45.38
25089;8380;127;2;28.04
25090;8380;250;3;45.33
25091;8381;230;3;163.67
25092;8381;19;1;25.52
25093;8382;151;2;14.87
25094;8383;166;1;36.18
25095;8383;138;3;32.55
25096;8383;34;2;71.61
25097;8383;177;2;190.69
25098;8383;263;1;58.98
25099;8384;281;2;13.59
25100;8385;35;3;57.55
25101;8385;26;3;73.19
25102;8385;146;2;35.44
25103;8385;72;2;136.88
25104;8386;219;1;18.89
25105;8386;184;3;75.61
25106;8386;47;1;10.35
25107;8387;245;1;88.8
25108;8388;161;1;66.77
25109;8388;231;1;58.56
25110;8388;111;2;28.98
25111;8388;216;2;265.62
25112;8388;187;1;145.63
25113;8389;250;2;45.33
25114;8389;299;1;93.25
25115;8389;300;1;105.48
25116;8390;59;1;107.83
25117;8390;209;2;110.99
25118;8391;93;2;177.34
25119;8391;103;1;60.73
25120;8391;288;2;430.61
25121;8392;122;1;159.31
25122;8392;93;3;177.34
25123;8392;200;1;209.0
25124;8392;157;3;145.39
25125;8392;26;3;73.19
25126;8393;5;3;99.57
25127;8393;102;1;79.45
25128;8393;178;3;117.25
25129;8393;199;1;156.49
25130;8394;84;2;56.46
25131;8395;293;3;32.93
25132;8395;159;3;56.32
25133;8396;77;2;137.95
25134;8396;53;2;51.23
25135;8396;296;2;31.73
25136;8396;54;3;232.82
25137;8396;194;3;39.16
25138;8397;82;3;115.88
25139;8397;61;3;251.37
25140;8398;127;3;28.04
25141;8398;229;1;14.92
25142;8398;256;1;229.2
25143;8399;117;1;187.28
25144;8399;8;3;295.75
25145;8399;59;2;107.83
25146;8399;257;1;75.87
25147;8400;11;1;27.62
25148;8400;154;1;276.99
25149;8400;249;1;94.89
25150;8400;181;1;42.65
25151;8401;80;1;16.51
25152;8401;183;3;83.98
25153;8401;140;3;35.81
25154;8401;243;1;23.3
25155;8401;171;1;59.0
25156;8402;115;1;45.38
25157;8403;229;2;14.92
25158;8403;44;2;46.23
25159;8403;234;1;199.16
25160;8403;159;2;56.32
25161;8403;102;3;79.45
25162;8404;2;3;169.54
25163;8404;8;2;295.75
25164;8404;70;2;99.53
25165;8404;188;1;221.91
25166;8405;271;1;134.08
25167;8406;123;2;70.77
25168;8406;31;1;263.13
25169;8406;162;1;265.52
25170;8406;1;2;85.25
25171;8407;166;3;36.18
25172;8407;111;3;28.98
25173;8408;158;1;219.43
25174;8409;225;1;14.43
25175;8409;29;2;33.59
25176;8409;143;2;86.74
25177;8409;172;3;108.1
25178;8409;63;1;81.7
25179;8410;41;1;202.78
25180;8410;88;3;271.98
25181;8410;70;1;99.53
25182;8410;181;1;42.65
25183;8411;123;2;70.77
25184;8411;238;1;130.67
25185;8411;3;2;355.2
25186;8411;88;2;271.98
25187;8412;90;2;238.59
25188;8413;170;3;22.32
25189;8413;39;1;42.14
25190;8413;200;2;209.0
25191;8413;10;1;83.77
25192;8413;24;1;171.7
25193;8414;230;1;163.67
25194;8415;161;3;66.77
25195;8415;80;3;16.51
25196;8415;234;2;199.16
25197;8415;8;3;295.75
25198;8415;179;1;16.67
25199;8416;291;2;67.09
25200;8416;117;2;187.28
25201;8417;227;1;128.22
25202;8417;57;1;49.4
25203;8417;236;2;27.58
25204;8418;30;1;43.42
25205;8419;290;1;138.11
25206;8419;215;3;42.37
25207;8420;37;3;125.9
25208;8420;81;1;83.86
25209;8420;48;3;214.66
25210;8420;135;1;23.48
25211;8420;65;1;165.71
25212;8421;277;1;141.51
25213;8421;157;3;145.39
25214;8421;196;2;15.62
25215;8421;78;3;18.59
25216;8421;19;1;25.52
25217;8422;106;1;63.95
25218;8423;99;2;18.5
25219;8423;282;2;377.84
25220;8424;299;3;93.25
25221;8424;30;3;43.42
25222;8424;166;1;36.18
25223;8424;97;2;160.55
25224;8425;58;2;37.93
25225;8425;29;3;33.59
25226;8426;96;1;318.43
25227;8426;21;3;27.77
25228;8426;87;2;172.22
25229;8427;263;3;58.98
25230;8427;104;3;193.22
25231;8428;297;2;111.18
25232;8428;148;2;161.06
25233;8428;287;2;82.17
25234;8428;99;2;18.5
25235;8428;292;2;115.69
25236;8429;275;2;167.5
25237;8429;225;1;14.43
25238;8429;280;3;194.11
25239;8430;23;1;17.91
25240;8430;114;2;81.1
25241;8431;207;2;234.88
25242;8432;219;1;18.89
25243;8432;276;3;77.1
25244;8432;253;1;62.5
25245;8432;31;2;263.13
25246;8432;11;1;27.62
25247;8433;3;2;355.2
25248;8434;255;3;63.76
25249;8435;108;3;53.06
25250;8436;264;1;22.18
25251;8436;17;2;66.06
25252;8436;232;2;21.33
25253;8436;269;3;27.35
25254;8437;207;3;234.88
25255;8437;60;1;69.22
25256;8437;38;3;136.67
25257;8437;281;2;13.59
25258;8438;220;3;97.41
25259;8438;29;3;33.59
25260;8438;23;1;17.91
25261;8438;2;1;169.54
25262;8438;181;2;42.65
25263;8439;21;2;27.77
25264;8440;52;1;198.57
25265;8441;1;3;85.25
25266;8441;198;3;53.21
25267;8441;191;2;144.67
25268;8441;288;3;430.61
25269;8442;106;2;63.95
25270;8443;245;2;88.8
25271;8443;297;1;111.18
25272;8443;117;3;187.28
25273;8444;275;2;167.5
25274;8444;145;3;77.19
25275;8444;85;2;276.27
25276;8444;77;3;137.95
25277;8444;231;1;58.56
25278;8445;211;1;253.01
25279;8445;71;2;104.37
25280;8446;41;2;202.78
25281;8446;90;2;238.59
25282;8447;49;1;49.52
25283;8447;268;2;22.25
25284;8448;129;3;59.78
25285;8448;134;1;60.38
